Target,AugmentedSentence
1,ggot bbb tell us bbb please secernate us ggot please bbb tell us faggot twhy ggot bbb say U.S. bbb please say U.S. ggot delight bbb tell us ggot bbb tell us bbb delight tell us ggot please bbb tell us ggot bbb secernate us bbb please tell U.S. ggot please bbb say us weak life strong wikipedia admin ggot bbb secernate U.S. bbb please tell us ggot please bbb tell us bbb ggot hear rawr hand fag twhy ggot bbb tell us bbb please tell us ggot delight bbb tell us ggot bbb say us bbb please tell U.S. ggot please bbb tell us bbb ggot hear rawr ggot bbb say us bbb please secernate us ggot please bbb tell us faggot twhy ggot bbb tell us bbb please tell U.S. ggot please bbb tell us moronwhy ggot bbb tell us bbb delight say U.S. ggot please bbb say us ggot bbb tell U.S. bbb please tell us ggot please bbb tell us fag tjiggaboowhy ggot bbb secernate us bbb please tell U.S. ggot please bbb say us bbb ggot hear rawr weak life hard wikipedia admi ggot bbb say U.S. bbb delight say us ggot please bbb say us bbb ggot hear rawr faggot tkikenlggerwhy ggot bbb tell us bbb please tell us ggot delight bbb tell us fag ti bbb ggot hear rawr jewfag twhy ggot bbb tell us bbb please tell U.S. ggot please bbb tell us
1,nothing fucking monolithic fag edit others pages without permission makes fag satan child spawned mother procreated god damn retard uncle
1,okay wishing death upon nazi wikipedia editors
1,think horrible someone really want cause wikihate like way insult president insult fancy achives makes sick ooohh look archive annoying realize
1,fuk moron hate kill bettr watch ur bak cuz im teamin wit mothafuka boothy gonna rise south yo ass bitch
1,dislike powerfully dislike fact think real cunt
1,page page put_option article per wiki guidelines nothing set_up article page utilized user page simply figure structure wikipedia read tantalize wikipedia experimentation text simply cut pasted onto page per wiki guidelines nothign submitted article test area kept user area use user name test area per wiki guidlines article would submitted clock_time met wiki guidelines deleted page could take localise really purblind seriousness testing refining articles user pages encouraged wikipedia opinion familiar enough wiki guidelines work_out restraint deletion articles afternoon uncomplicated school getting soon year old go remote shove around regret minuscule authority real living think intent wiki vent frustration lack ascendence meatspace entirety encyclopedia thank deleting demo guide complete utter fuckwit next time throw something public domain consecrate something actually mentally wank
1,very jewish acquaintance jamal said jesus jew come didnt get killed ovens think jamal knows anything whats
1,hahah candied asses seriously use medical term vagina fatness cunt
1,usa made facebook deal oh wait kid facebook or_else cry things facebook make fucking facebook group
1,uh hate break jusdafax administrator block significantly making threats carry especially see real admin would give damn rich talk tab
1,stupid clueless gay idiot suck mom penis
1,vandalism damn sick tired idiot vandalise page things like omfg dale fucking hot one eff give_care fuck going shit like instant ban stuff like
1,nonsense calzaghe undisputed linear champion xman ban fucking idiot
1,admin killed research material lost tasting frack delusions bold editing tyrants around
1,awesome idea since allowed add pic dickless fag like micropenis fag sucking dick like autofellatio make porno gallery update least every_week
1,anti American_English anti american hates American usa wrong trying get point across using wikipedia anti americanism help
1,ck put charge make account wikipedia minutes later receive message expressing concern username know admit three consecutive enactment vandalism regarding subject particularly hate looked history seems attack people edits usernames instead acting captain wikigestapo maybe devote time free_energy something actually very matters get rowdy wikipedians asses may offend occasionally spirit jest read log computer start live little also get dick mouth
1,closedmouth dick fuck guy jackass sux dick fuckin job fuck trans cuz tht kinda bullshit
1,hatred belive wrong ages myst three exile total scum everyting stupid stupidly think myst iii ages amateria edanna narayan roll_in_the_hay teorlemin tonditios hast thri ixil never search releeshahn nanin hub age many things wrong asshole name low class scum way richer asshole welfare bum elbow_room educated pathetic play myst iii ascertain absolutely wrong
