Target,AugmentedSentence
1,ps fucking cunt art_object shit hope die moulder hell accused somebody edit page edit rot hell fucking cunthole asshole penis head
1,thanks thank efforst lbocked editnig past days bet feel proud however piling lie circus_tent lies help cause distinctly quite delusional calculating liar allowed edit wikipedia leader council important non leader indisuptable fact select ignore mostly complete idiot
1,years hanson death biographer sit include incidental reaction written articles australian historical figures pull_up_stakes right admit trivial bullshit like betoken irrelevant entire life life_history many wikipedia articles proper biography slap media article slap media article based thought said done must irrelevant petty non notable articles modernistic day extremists whatsoever creed bad conduits metier crap e something negative said person helping_hand therefore must slapped article get_along guise notable reality editor taking oppourtunity attack person hand think blind see bullshit whether comes media moved off earlier points sticking guns merely elaborating hope getting point across comrades nice try baiting though talk
1,bother shit system bother wiktionary let aol citizenry edit without additional id added computers wikipedia answer have toss waste time give sit vertebral_column laugh smugly oh laugh
1,gay faggot attempt block fucking behind seven proxies
1,could done beginning instead act like abusive arsehole say asshole would attack
1,yo guy bastard let fake quote eh
1,course true dub say depaaarted probably gone
1,p im fucking cunt rag enjoy taste nice warm megabucks bullshit every morning immense stick ass thats blocking ten days sad actually sprightliness god im fucking spare
1,original search sucking dick allmovie giving sources ib adventure film schindler list adult_male foreign_mission save jaws adventure film cocksucker
1,go_game saddam execution talk page stink place
1,faggots yo fucker fucking hayes faggot vito vito wasnt wwe fucking fag fag arent right go have_it_away jump bridge fag
1,play entire shit unblock like
1,chuck want running_play rfa rfa dying harassment bad behavior want running_play rfa show idiots years ago would hilarious
1,funny disappear hmm maybe proved incorrect maybe jackasses like go ahead post personal attack damn well delight wonder use template ask niggling civil consider punk ass
1,fuck put_option stuff user page deleted fucking fuck wikipedia
1,listen casp clearly power distinguish threat comment say usa would sue hypothetical situation wanted threaten would said im gonna sue ass see difference subtle know even likes enough knowledge English_people language make distinction
1,well sure prettier siddiqui ugly faces suggest keep way sure gives much better impression pitiful siddiquis far see biggest intellectual dishonest judging comments talking
1,vandals found vandals make_water Earth's_surface water definition gay since new deleting sort weird see story howver new edition longer gay definition rather previous one
1,nuts legitimate commercial software software_program used feature films commercial video games deserve wikipedia entry boothill footappers band nobody outside U.K. ever even heard life-threatening multitude like authorisation decide get wikipedia unfamiliar something render irrelevant grow
1,p yes called idiot cares may comment section also commenting editor edits ok adding wrangle without pov video gruesome originally says cnn link link pov lol remove links Hussein last hour martyrdom
1,hello tiptoy hope die freakin jew please please get fatass stop masturbating really getting bad seminal fluid everywhere guess like elbow_room fatass bring_forth er get f ing life go fucking plausibly anyway
1,msg must understand sentence question originally added joke regret later reconstitute even plunk_for botched prove someone vested interest laundering effects msg attest effects humans different rats supporting study keep deleting non scientific study gimme break freakin survey used prove msg get obesity hoi_polloi flip weeks support history see original subsection appeared
1,recent stupidity delight refrain stupid Recent_epoch ignorance reverted next time try supress truth blocked thank truth teller
